iter	Logloss
794	0.06163622071
795	0.06159538197
796	0.06157512067
797	0.06154975626
798	0.06153190432
799	0.06148769229
800	0.06146987133
801	0.06141964964
802	0.06138944128
803	0.06137580867
804	0.06135816187
805	0.06133567785
806	0.06129930985
807	0.06127863531
808	0.06126212724
809	0.06123080634
810	0.06120196373
811	0.06117574848
812	0.06115671502
813	0.06112583354
814	0.06110537801
815	0.06104602636
816	0.06098696182
817	0.06096283065
818	0.06086782605
819	0.0608393873
820	0.0608082788
821	0.06079661581
822	0.06077647904
823	0.06074250933
824	0.0607067271
825	0.06067511734
826	0.06063968532
827	0.06061108338
828	0.06059857429
829	0.06056124421
830	0.06054958445
831	0.0605138803
832	0.06047751719
833	0.06045075135
834	0.06042244721
835	0.06039184916
836	0.06037389672
837	0.06034643171
838	0.06025952243
839	0.06024555024
840	0.06022855891
841	0.06022193936
842	0.06021233383
843	0.06019240723
844	0.06016372685
845	0.06013433903
846	0.06010942345
847	0.06006860569
848	0.06002991782
849	0.05999625338
850	0.0599631366
851	0.05993273911
852	0.05990349863
853	0.05988392947
854	0.05986538033
855	0.05984529326
856	0.05983714084
857	0.05979748755
858	0.05978573561
859	0.05975181002
860	0.0597264995
861	0.0597210055
862	0.05971007762
863	0.05969751984
864	0.05965778687
865	0.05962512075
866	0.05960248604
867	0.05956930544
868	0.05951912698
869	0.05949764783
870	0.05946272205
871	0.05943184612
872	0.05940821366
873	0.05938834302
874	0.05936361879
875	0.05934767998
876	0.0593155685
877	0.05929142297
878	0.05926114567
879	0.05914648677
880	0.0591135241
881	0.05909062598
882	0.0590505266
883	0.05902033162
884	0.05899778465
885	0.05899076336
886	0.05896153867
887	0.05894049194
888	0.05893021174
889	0.05888990312
890	0.05887509749
891	0.05883945669
892	0.05882163473
893	0.05880647971
894	0.05878337021
895	0.05876364928
896	0.05873749321
897	0.05871586691
898	0.05869641489
899	0.05866700411
900	0.05862226083
901	0.05856507307
902	0.05856087643
903	0.05854619628
904	0.05850701163
905	0.05847494208
906	0.05845423056
907	0.05842214821
908	0.05838267684
909	0.05836482806
910	0.05834893322
911	0.05832694446
912	0.05830689402
913	0.05829209554
914	0.05826161518
915	0.05821738419
916	0.05819914765
917	0.05816543226
918	0.05815674857
919	0.05812323267
920	0.05810042924
921	0.05809070223
922	0.0580766213
923	0.05806133806
924	0.05802565845
925	0.0580049869
926	0.05798392051
927	0.05796091423
928	0.05793598306
929	0.05792257186
930	0.05790195913
931	0.05787999135
932	0.0578714591
933	0.05785871052
934	0.05782951267
935	0.05780759735
936	0.05777833048
937	0.05776437401
938	0.0577431473
939	0.0577169969
940	0.05769294297
941	0.05767030157
942	0.0576647834
943	0.0576222033
944	0.05760557723
945	0.05758936193
946	0.05756497947
947	0.05754543065
948	0.05753210947
949	0.0575107153
950	0.0574842321
951	0.05745677481
952	0.05743483958
953	0.05739350384
954	0.05736627861
955	0.05733120094
956	0.05727613354
957	0.05724010484
958	0.05721009566
959	0.05717373685
960	0.05715001199
961	0.05712911985
962	0.05711525004
963	0.05708175259
964	0.05702451537
965	0.05699712252
966	0.05697504755
967	0.0569518932
968	0.05693823297
969	0.05691010327
970	0.05690029529
971	0.05689019841
972	0.05686962219
973	0.05684901865
974	0.05681919504
975	0.05679266612
976	0.05676332529
977	0.05674233638
978	0.05670076458
979	0.05667213057
980	0.05664966071
981	0.05663548641
982	0.05661819836
983	0.05659950605
984	0.05658887198
985	0.05655569632
986	0.05653528539
987	0.05651176524
988	0.05647904713
989	0.05645888458
990	0.05644648656
991	0.05642903356
992	0.05641970198
993	0.05640768272
994	0.05640402664
995	0.05639271327
996	0.0563621155
997	0.05632711347
998	0.05629540521
999	0.05628141329
